1,20140107
950337080-9,Indigo,3XL,287.72,Ruby Murray,97476 Del Sol Park,Nicaragua,9-(231)971-6266,950,Paula Olson,OnlineSales,NewYearPromotion,99,20140909,20140602,20141108,24.17,812.05,9.73,Talane
642788163-9,Maroon,XL,801.52,Gloria Mitchell,1714 Armistice Park,Niue,1-(891)602-1933,680,Jane Harper,Order via Third Party,XMASPromotion,25,20140617,20140618,20140609,467.21,357.63,26.18,Jabbersphere
150932359-7,Violet,3XL,183.48,Todd Stanley,5740 Barnett Trail,Guatemala,4-(448)955-8057,992,Margaret Bennett,Telephone,SpringPromotion,79,20140514,20141106,20140609,189.62,222.42,4.85,Dabfeed
745219521-3,Turquoise,L,794.36,Joe Dixon,8451 Anzinger Hill,Christmas Island,8-(466)510-0816,86,Carl Torres,Order via Third Party,BankHolidayPromotion,74,20141001,20141114,20141118,688.67,693.59,16.88,Photojam
769819318-7,Goldenrod,L,558.03,Kenneth Diaz,8175 Bay Plaza,Albania,0-(599)276-2628,321,Nancy Coleman,Onsite Consultant Sales,NewYearPromotion,80,20140812,20140902,20141015,851.78,11.55,26.3,Midel
687849869-4,Orange,L,623.17,Jose Bell,4 Green Street,Niue,3-(955)287-3913,385,Nicholas Knight,Onsite Consultant Sales,BankHolidayPromotion,4,20140608,20141104,20141102,525.09,227.15,40.66,Devbug
544539308-9,Violet,L,12.9,Katherine Cunningham,7984 Goodland Circle,Zimbabwe,8-(876)641-7831,333,Michael Day,Onsite Consultant Sales,BankHolidayPromotion,96,20140203,20140403,20140508,430.86,729.88,2.83,Roodel
848949868-7,Fuscia,3XL,695.58,Virginia Johnson,81101 Hauk Drive,Australia,0-(379)051-5131,856,Joshua Arnold,Order via Third Party,AutumnPromotion,4,20141015,20140306,20140511,647.06,350.15,74.05,Skinix
140145881-5,Indigo,M,467.36,Deborah Carr,06 Valley Edge Place,Macedonia,3-(966)836-1486,105,Nancy Hayes,OnlineSales,ValentinesPromotion,77,20140701,20140319,20140918,815.04,708.43,16.45,Fivebridge
378709564-0,Maroon,3XL,534.83,Patricia Hall,6 Milwaukee Plaza,Christmas Island,2-(380)115-4085,141,Steve Hill,Order via Third Party,WinterPromotion,73,20140518,20140801,20141002,218.38,194.24,27.96,Twitterbeat
772515035-8,Purple,L,259.46,Frances Peterson,2684 Elmside Road,Fiji,2-(154)513-1189,152,Amy Dunn,Order via Third Party,BankHolidayPromotion,26,20141015,20140905,20140502,642.68,663.05,19.93,Fadeo
861457836-9,Green,XL,710.23,Frank Allen,189 6th Road,Denmark,9-(253)989-8325,833,Carol Roberts,Onsite Consultant Sales,XMASPromotion,82,20140308,20140806,20140910,80.9,790.03,61.26,Lajo
918511576-2,Turquoise,M,52.77,Samuel Hicks,77072 Monument Terrace,Gambia,7-(100)961-3128,194,Angela Hughes,Onsite Consultant Sales,BankHolidayPromotion,22,20140617,20140809,20140203,731.99,706.47,50.37,Bubblebox
298784389-5,Fuscia,L,853.49,Anne Martinez,373 Manley Avenue,Qatar,6-(733)150-3376,531,Sharon Wallace,Telephone,XMASPromotion,14,20140817,20140809,20140401,838.5,848.97,92.34,Kazio
321944245-5,Blue,3XL,893.23,Rachel Gordon,17955 Monica Lane,Cape Verde,3-(977)989-4505,45,Maria Miller,Onsite Consultant Sales,AutumnPromotion,92,20140208,20140713,20140915,902.35,53.26,24.67,Lazzy
515655106-8,Mauv,S,549.26,Lisa Bradley,4964 Bunker Hill Park,North Korea,5-(346)008-0115,537,Nicholas Fields,Order via Third Party,NewYearPromotion,69,20141010,20141010,20140613,595.29,117.33,71.3,Photobean
809924796-5,Crimson,XS,726.45,Jack Bryant,24 Helena Trail,American Samoa,5-(382)815-9629,318,Raymond Russell,Telephone,EasterPromotion,22,20140705,20140603,20140601,838.82,685.82,55.15,Realblab
841853092-8,Aquamarine,3XL,412.37,Robert Stanley,5292 Judy Alley,Ukraine,7-(069)904-5060,69,Daniel Stevens,Onsite Consultant Sales,XMASPromotion,40,20140401,20140305,20140909,628.61,844.24,47.19,Skivee
719010276-0,Violet,3XL,941.38,Antonio Burns,2890 Superior Drive,Papua New Guinea,8-(126)779-4105,795,Bonnie Parker,Telephone,AutumnPromotion,70,20140505,20141012,20141012,859.37,139.36,10.47,Jaxbean
436232453-4,Aquamarine,XL,346.88,Dorothy Fernandez,2 Twin Pines Trail,Mauritius,7-(726)546-5156,437,Eugene Clark,OnlineSales,XMASPromotion,14,20140316,20140513,20140313,196.12,927.94,75.02,Jabberstorm
929023453-9,Blue,3XL,261.63,Andrea Stanley,6 Carey Pass,Cameroon,0-(679)424-1366,513,Jean Shaw,OnlineSales,WinterPromotion,83,20140214,20140719,20140220,445.9,326.94,67.65,Thoughtmix
388301515-6,Crimson,2XL,995.43,William Castillo,6 8th Park,Montenegro,3-(234)881-7258,976,Jesse Elliott,Telephone,SummerPromotion,62,20140309,20140310,20140301,828.75,168.3,83.05,Centimia
648972169-4,Pink,L,531.42,Jeremy Graham,7966 Northwestern Circle,Burkina Faso,1-(319)234-1747,872,Ronald Mccoy,OnlineSales,ValentinesPromotion,18,20141104,20141101,20140811,404.84,18.96,32.68,Vidoo
124756059-7,Fuscia,3XL,494.47,Annie Morales,3450 Gale Junction,Anguilla,0-(882)521-1349,759,Arthur Chapman,Order via Third Party,SpringPromotion,26,20140808,20140912,20140509,627.47,47.48,32.7,Ainyx
012683651-5,Mauv,XS,676.77,Heather Romero,20 Florence Circle,Solomon Islands,5-(598)905-8791,462,Andrea Greene,Telephone,SummerPromotion,47,20140511,20140913,20140819,963.98,168.89,67.28,Babbleblab
093606945-7,Puce,XL,386.21,Katherine White,489 Mayfield Street,Jersey,6-(348)148-0872,534,Gregory Cruz,Telephone,XMASPromotion,2,20140805,20140709,20140617,774.82,32.91,69.67,Yodo
890640036-5,Maroon,S,220.96,Christina Williamson,928 Sutherland Court,Somalia,1-(953)391-4671,507,Benjamin Payne,Onsite Consultant Sales,SpringPromotion,31,20140417,20140604,20140916,383.61,165.34,96.8,Twimm
992614726-7,Crimson,XS,494.59,Dorothy Gordon,30 Di Loreto Lane,Taiwan,4-(923)109-9032,540,Edward Mccoy,Order via Third Party,AutumnPromotion,67,20140808,20141111,20141005,478.7,689.16,49.24,DabZ
541191242-3,Blue,XS,902.34,Jonathan Snyder,5 Stoughton Lane,Equatorial Guinea,5-(451)229-2431,250,Eric Ray,Onsite Consultant Sales,SummerPromotion,32,20140212,20141006,20140617,450.3,569.11,93.75,Dynabox
324126453-X,Khaki,XS,641.53,Bonnie Young,06 Armistice Hill,Turkmenistan,9-(000)270-8046,714,Carol Allen,Onsite Consultant Sales,XMASPromotion,8,20141115,20140702,20140911,361.9,901.13,92.0,Jaloo
065731666-0,Khaki,2XL,525.22,Christina Riley,87948 Huxley Parkway,Western Sahara,0-(876)105-7238,274,Rose Robinson,Onsite Consultant Sales,BankHolidayPromotion,35,20140708,20140311,20140812,344.65,800.74,91.22,Eayo
389467304-4,Khaki,L,899.53,Ryan Washington,8273 Lunder Point,Mayotte,7-(804)895-1597,989,Chris Lynch,Onsite Consultant Sales,ValentinesPromotion,5,20141120,20140902,20140310,734.21,390.18,79.42,Kayveo
738008500-X,Indigo,3XL,649.27,Scott Larson,70870 Dorton Lane,India,2-(565)315-4132,734,Anna Brown,Order via Third Party,WinterPromotion,37,20140520,20140609,20140202,381.62,82.7,84.61,Blogspan
139594363-X,Mauv,2XL,77.96,Bobby Graham,02 Randy Road,Costa Rica,7-(945)927-3560,211,Denise Henry,Onsite Consultant Sales,BankHolidayPromotion,34,20140901,20140604,20140415,197.81,742.67,81.73,Jabbertype
586247438-2,Aquamarine,3XL,905.24,Anne Welch,625 Starling Center,Kenya,7-(739)536-1611,636,Elizabeth Welch,Onsite Consultant Sales,BankHolidayPromotion,10,20140406,20140407,20140720,196.55,919.36,74.46,Zoovu
855872625-6,Purple,XS,957.78,Walter Perez,56 Gale Point,Vanuatu,9-(838)840-9052,64,Douglas Green,Onsite Consultant Sales,AutumnPromotion,27,20140513,20140603,20140211,123.34,645.28,96.91,Blogspan
524129413-9,Red,3XL,213.34,Timothy Howard,28994 Bayside Avenue,Yugoslavia,8-(646)155-9174,569,Edward Reynolds,Telephone,SpringPromotion,54,20140805,20140916,20140713,345.64,505.84,7.81,Browsedrive
581726310-6,Yellow,M,584.11,Patricia Alvarez,61370 Schurz Plaza,Bulgaria,7-(193)832-5470,4,Mary Kelley,Telephone,SpringPromotion,70,20140808,20140314,20141117,955.74,520.54,92.24,Mydeo
903258060-4,Green,L,741.72,Matthew Rose,94386 Parkside Pass,Uruguay,2-(006)601-0311,640,Timothy Meyer,Telephone,NewYearPromotion,95,20140714,20140902,20140606,744.66,230.57,95.93,Flipbug
948430233-5,Goldenrod,S,124.21,Bruce Shaw,39 Dexter Way,Honduras,0-(713)789-2790,794,Daniel Rose,Onsite Consultant Sales,NewYearPromotion,45,20141118,20141113,20140216,876.2,440.08,38.53,Jetpulse
801561616-6,Mauv,S,712.64,Melissa Williamson,064 Dorton Alley,Palestine,1-(784)647-7368,22,Jane Sullivan,OnlineSales,EasterPromotion,10,20140602,20140511,20140612,756.62,619.34,49.55,Edgeclub
655795053-3,Teal,3XL,213.34,Andrew Myers,172 Forest Run Junction,Turkey,9-(170)336-7081,541,Earl Hill,Order via Third Party,ValentinesPromotion,91,20140205,20141014,20140213,152.52,238.54,94.13,Yodel
393701945-6,Red,3XL,564.76,Jimmy Barnes,5519 Ryan Alley,Cuba,5-(444)896-7267,592,Brian Graham,OnlineSales,ValentinesPromotion,44,20141120,20140905,20141001,528.29,934.36,5.13,Muxo
814737798-3,Teal,M,798.45,Lawrence Frazier,2 Ruskin Crossing,Oman,1-(902)174-0191,52,Stephen Perry,Onsite Consultant Sales,SpringPromotion,11,20140814,20140801,20140515,830.99,201.31,94.0,Muxo
741203972-5,Yellow,M,218.68,Tammy Gray,5 Kings Crossing,Saint Vincent and the Grenadines,5-(712)023-3796,918,Joan Burton,Onsite Consultant Sales,SpringPromotion,9,20141107,20140813,20140213,305.77,461.22,47.15,Skyvu
299043906-4,Fuscia,3XL,99.93,Brenda Sims,51 Tennessee Center,British Indian Ocean Territory,0-(883)073-6767,490,Heather Gilbert,Onsite Consultant Sales,EasterPromotion,6,20140303,20140208,20140820,464.4,827.63,36.17,Ozu
622797932-5,Aquamarine,3XL,820.12,Melissa Wallace,996 Steensland Pass,Cameroon,4-(386)435-7816,131,Todd Sullivan,Telephone,SummerPromotion,40,20141016,20140614,20140807,405.06,167.09,39.55,Fatz
763405712-6,Maroon,3XL,119.99,Kelly Willis,45544 Goodland Crossing,Marshall Islands,3-(781)759-8763,803,Jacqueline Freeman,OnlineSales,SpringPromotion,38,20140914,20141006,20140806,807.75,992.45,16.44,Bubblebox
712861404-4,Goldenrod,S,450.34,Nicole Harrison,44 Scoville Plaza,Spain,6-(563)201-4402,592,Sarah Ferguson,OnlineSales,AutumnPromotion,79,20140602,20140617,20140401,908.45,611.55,24.65,Nlounge
148508413-X,Puce,XL,171.93,Virginia Ramirez,98059 North Junction,Lebanon,9-(352)078-6343,36,Katherine Bowman,Telephone,EasterPromotion,64,20140901,20140606,20140707,175.86,376.03,81.66,Izio
832808320-5,Orange,XL,207.46,Terry Roberts,7 Sycamore Court,Greenland,2-(837)389-4577,473,Virginia Bennett,Onsite Consultant Sales,BankHolidayPromotion,75,20140610,20140514,20140209,711.88,144.85,67.65,Brainfire
564456891-1,Aquamarine,XL,892.58,Linda Parker,803 Golf View Plaza,Poland,5-(348)644-5529,992,Tammy Ruiz,Order via Third Party,SummerPromotion,8,20141110,20140605,20141013,957.7,993.77,1.86,Ntags
112557077-6,Teal,L,426.47,Jeffrey Evans,255 Maple Trail,San Marino,6-(978)872-2689,215,Billy Willis,Onsite Consultant Sales,NewYearPromotion,9,20141002,20141009,20140215,380.88,27.29,51.27,Livetube
243219747-X,Green,L,980.6,Julia Rice,389 Loftsgordon Street,Haiti,3-(732)677-0539,480,Ruby Jordan,OnlineSales,SpringPromotion,56,20141118,20140209,20141018,344.45,231.06,21.58,Lazz
754517183-7,Khaki,L,314.64,Jimmy Ramirez,755 Eagle Crest Trail,Bahrain,6-(390)137-6718,264,Barbara Reynolds,Telephone,SummerPromotion,21,20140517,20140815,20141108,555.09,804.47,66.68,Trupe
175374692-2,Green,M,149.33,Amanda King,1 Anthes Circle,Zimbabwe,7-(646)207-2730,416,Benjamin Hamilton,Onsite Consultant Sales,EasterPromotion,77,20140907,20140508,20140808,73.36,310.79,99.61,Avavee
634453367-6,Purple,XL,540.09,Paula White,55894 Doe Crossing Court,Czech Republic,7-(523)635-4372,373,Douglas Fowler,Telephone,SpringPromotion,49,20140218,20140311,20140405,174.24,462.0,73.69,Quatz
478800841-6,Maroon,S,190.7,Jeremy Schmidt,2108 Michigan Circle,Tokelau,0-(313)426-6420,274,Steven Mitchell,OnlineSales,WinterPromotion,56,20140519,20140701,20140804,153.89,173.65,66.7,Divanoodle
370904825-7,Puce,S,699.78,John Taylor,964 Hansons Plaza,Equatorial Guinea,6-(191)052-4196,530,Diane Flores,OnlineSales,AutumnPromotion,13,20140715,20141014,20141105,62.11,527.76,46.93,Centidel
817342870-0,Purple,3XL,966.86,Diane Hart,4 Kipling Center,Bouvet Island,4-(820)694-1056,975,Alan Gutierrez,OnlineSales,XMASPromotion,79,20140204,20141113,20141017,846.49,902.48,40.78,Quamba
935339450-3,Puce,XL,204.34,Albert Anderson,024 Melvin Place,Guyana,2-(785)023-8672,8,Jesse Anderson,Telephone,XMASPromotion,47,20140413,20140415,20140903,400.02,27.97,85.85,Gevee
071942478-X,Purple,2XL,860.32,Helen Myers,8 Park Meadow Plaza,Iran,3-(802)704-8978,242,Kathy Taylor,Onsite Consultant Sales,NewYearPromotion,73,20140518,20140507,20141020,161.17,156.69,11.67,Photolist
005591560-4,Red,2XL,956.74,Diane Frazier,9827 Butternut Plaza,United States Virgin Islands,1-(044)210-0167,622,Jack Williamson,Onsite Consultant Sales,WinterPromotion,52,20141002,20140711,20140816,440.92,590.26,56.44,Youspan
981687154-8,Goldenrod,M,687.85,Sandra Murray,6710 Clarendon Place,Martinique,8-(541)050-7658,947,Frank Gordon,OnlineSales,NewYearPromotion,42,20140201,20140507,20140809,304.21,26.97,95.14,Flipbug
358050206-9,Blue,XL,859.33,Elizabeth Boyd,951 Bartillon Hill,Grenada,4-(190)636-8173,409,Christine Campbell,Order via Third Party,NewYearPromotion,38,20140311,20140401,20141106,491.21,48.19,44.84,Eare
469763721-6,Indigo,XL,315.16,Shawn Fields,91075 High Crossing Point,Cape Verde,6-(238)068-9621,866,Kenneth Reid,Telephone,AutumnPromotion,14,20140304,20140617,20140313,572.17,434.58,27.16,Yoveo
717415140-X,Fuscia,XL,82.62,Stephanie Griffin,583 Hansons Hill,Afghanistan,1-(170)323-8204,115,Ashley Simmons,Telephone,WinterPromotion,89,20140720,20140810,20140403,656.91,62.48,24.06,Jaxbean
043273225-X,Crimson,M,112.3,Johnny Rice,7 Green Ridge Road,Gabon,1-(903)368-6869,400,Martha Lane,Onsite Consultant Sales,SummerPromotion,31,20140905,20140306,20141014,546.77,322.28,38.54,Avaveo
466127878-X,Green,3XL,240.29,Fred Brooks,85 Basil Center,Belgium,1-(738)180-2046,761,Evelyn Knight,Order via Third Party,SpringPromotion,87,20141005,20140906,20141101,860.04,599.2,33.51,Browsedrive
332160369-1,Red,M,398.14,Sandra Gonzales,72980 Cottonwood Place,Saint Helena,2-(821)414-5250,422,Todd Robinson,Onsite Consultant Sales,BankHolidayPromotion,13,20140707,20140518,20140816,696.98,454.31,54.96,Kimia
898795587-7,Turquoise,M,594.43,Ralph Weaver,8 Schlimgen Street,Åland,5-(903)975-9808,272,Doris Ward,Onsite Consultant Sales,WinterPromotion,36,20140714,20140315,20140807,332.11,41.04,57.63,Tekfly
450152587-8,Aquamarine,L,580.6,Edward Taylor,84739 Riverside Alley,Nigeria,6-(293)968-6385,539,Evelyn West,OnlineSales,SpringPromotion,62,20140814,20140717,20141012,688.63,137.24,2.99,Riffwire
175878333-8,Yellow,XL,507.07,Eric Graham,8 Erie Pass,Burundi,5-(142)299-4007,962,Rose Riley,Order via Third Party,SummerPromotion,97,20141119,20140610,20140620,600.77,832.57,43.07,Innojam
780987313-X,Blue,2XL,704.08,Barbara Wheeler,7858 Ilene Center,Saudia Arabia,3-(402)515-5873,530,Bobby Sims,Onsite Consultant Sales,WinterPromotion,14,20141015,20140914,20140408,308.41,931.1,5.51,Tekfly
648052776-3,Mauv,L,896.99,Linda Willis,77 Riverside Terrace,Anguilla,8-(548)112-0396,86,Michelle Dunn,Onsite Consultant Sales,NewYearPromotion,61,20140407,20141008,20141008,915.34,888.61,32.03,Jetwire
114524566-8,Yellow,S,984.49,Ronald Murphy,483 Dayton Place,Hong Kong,8-(865)604-4538,628,Marilyn Elliott,Telephone,EasterPromotion,62,20141012,20140815,20140611,112.96,152.92,17.74,Topicshots
205518143-2,Purple,XS,641.35,Martin Montgomery,31 Fremont Avenue,Cambodia,6-(724)962-2960,128,Sarah Fuller,OnlineSales,ValentinesPromotion,76,20141008,20140202,20140516,187.39,656.32,78.25,Topicstorm
015258421-8,Turquoise,3XL,62.54,Brenda Collins,75 Vermont Point,Tunisia,6-(995)033-9484,390,Melissa Rose,Order via Third Party,EasterPromotion,78,20140703,20140211,20140619,386.75,710.6,87.63,Aibox
538345577-9,Orange,2XL,884.57,Paula Wilson,0 Shoshone Avenue,Taiwan,8-(796)432-9110,300,Bonnie Ramos,Onsite Consultant Sales,SummerPromotion,17,20140312,20140314,20140315,282.81,283.63,80.21,Realpoint
728301236-2,Teal,S,829.38,Russell Garza,81573 Armistice Road,Honduras,0-(961)190-2535,361,Julia Richardson,Telephone,ValentinesPromotion,65,20140311,20141016,20140806,362.43,427.8,23.14,Thoughtsphere
427947030-8,Violet,L,712.72,Jimmy Jones,299 Messerschmidt Park,Reunion,7-(128)564-7257,506,Martha Sanders,Order via Third Party,AutumnPromotion,70,20140615,20140719,20140912,204.28,763.67,93.68,Tazz
527098391-5,Puce,3XL,926.54,Virginia Stevens,43 5th Avenue,Ukraine,1-(636)217-2845,482,Kenneth Perry,Onsite Consultant Sales,BankHolidayPromotion,43,20140311,20140507,20140501,190.94,764.36,32.18,Gigashots
192676483-8,Yellow,M,687.26,Matthew Hansen,73155 Springview Terrace,Hong Kong,0-(516)729-1719,105,Douglas Owens,OnlineSales,WinterPromotion,92,20140220,20140607,20141018,575.13,169.6,75.57,Kanoodle
904291819-5,Maroon,XL,326.07,Jimmy Harrison,5791 Debs Trail,Burundi,4-(187)071-0182,983,Carlos George,Order via Third Party,BankHolidayPromotion,13,20141116,20141019,20140704,577.71,192.59,67.04,Quaxo
936836689-6,Green,L,114.22,Benjamin Andrews,34 Anderson Alley,Kazakhstan,8-(626)966-9126,936,Jean Mills,OnlineSales,SpringPromotion,50,20140306,20140415,20140308,903.8,226.5,7.94,Skyble
884529892-2,Yellow,XL,838.27,Raymond Berry,3 Brickson Park Way,Mayotte,6-(931)889-7979,844,Sean Crawford,Onsite Consultant Sales,SummerPromotion,40,20140718,20140707,20141003,261.83,483.32,44.99,Photobean
355986498-4,Indigo,2XL,992.19,Nancy Kelly,0 Shopko Parkway,Palestine,9-(948)313-0432,141,Karen Elliott,Telephone,NewYearPromotion,31,20140401,20140216,20140701,320.95,390.02,14.12,Ozu
614576082-6,Goldenrod,S,925.13,Linda Fields,18269 Anthes Center,Guam,2-(928)972-6928,547,Lawrence Tucker,OnlineSales,XMASPromotion,71,20140603,20140501,20140309,302.75,925.99,74.07,Riffpath
246926423-5,Teal,XL,670.53,Rose George,6426 Menomonie Street,Tokelau,0-(514)031-9328,813,Matthew Adams,Onsite Consultant Sales,SummerPromotion,96,20141017,20140209,20140215,705.31,905.72,37.31,Feedbug
849630056-0,Puce,M,900.31,Evelyn Smith,33089 Russell Center,Marshall Islands,8-(430)011-2958,835,Betty Bailey,Telephone,BankHolidayPromotion,92,20140420,20140201,20140404,430.15,730.61,58.38,Zava
646164289-7,Turquoise,S,926.21,Rachel Marshall,516 Stang Parkway,Qatar,9-(939)461-7578,201,Robin Gibson,OnlineSales,ValentinesPromotion,63,20140203,20141018,20141017,654.54,994.96,17.88,Fivebridge
432664523-7,Turquoise,XL,19.48,Victor Lee,7 Buell Court,Saint Barthelemy,1-(453)405-8245,918,Paul Meyer,Telephone,BankHolidayPromotion,35,20141013,20141110,20140812,703.51,825.76,76.01,Zoomlounge
389724654-6,Red,L,543.29,Frank Peterson,5 Declaration Terrace,Saint Kitts and Nevis,8-(126)023-9531,110,Donna Andrews,OnlineSales,XMASPromotion,10,20140802,20140912,20140215,48.88,663.03,73.79,Dabjam
253212866-6,Yellow,S,185.99,Joseph Davis,04 8th Avenue,Papua New Guinea,3-(200)016-3167,70,Andrea Moreno,Onsite Consultant Sales,SpringPromotion,47,20140412,20141015,20141018,35.92,529.89,26.76,Aivee
220079779-6,Maroon,L,760.04,Larry Price,5 Haas Point,Estonia,6-(189)108-0715,942,Mary Gonzalez,OnlineSales,XMASPromotion,99,20140610,20140615,20140208,545.21,26.27,81.76,Jatri
310617706-3,Indigo,XS,536.09,Julie Nguyen,905 Butterfield Lane,Nigeria,5-(403)757-4226,894,Anne Lane,OnlineSales,SpringPromotion,34,20140514,20140317,20141001,720.38,631.43,44.53,Zoomzone
762818185-6,Crimson,S,428.12,Russell Gonzalez,83 Wayridge Place,Congo,5-(135)821-4346,946,Anna Ruiz,Onsite Consultant Sales,SpringPromotion,65,20141017,20140613,20140807,692.0,968.66,91.72,JumpXS
725682532-3,Maroon,M,137.77,Doris Robertson,7845 Fallview Crossing,Nicaragua,7-(073)501-4544,156,Carl Banks,Telephone,WinterPromotion,60,20140210,20140409,20140704,990.53,459.25,25.0,Linkbridge
474280661-1,Fuscia,3XL,420.97,Irene Diaz,9917 Maple Place,Syria,5-(338)513-2437,343,Randy Gonzales,OnlineSales,NewYearPromotion,15,20140911,20140501,20140318,333.64,912.31,15.18,Roomm
247463821-0,Green,S,53.4,Sharon Hunt,86721 Glendale Trail,Suriname,1-(360)474-5037,753,Anthony Perry,Order via Third Party,BankHolidayPromotion,22,20140414,20140811,20140520,1.18,565.94,74.85,Leenti
131924827-6,Teal,XL,198.8,Ryan Dean,2310 Havey Parkway,Lithuania,2-(535)500-9023,736,Christine Diaz,Telephone,XMASPromotion,5,20141116,20140305,20140207,282.39,995.98,14.33,Cogilith
247239233-8,Purple,XL,84.83,John Martin,194 Schmedeman Circle,Jordan,9-(743)303-5895,545,Doris Howell,Onsite Consultant Sales,SpringPromotion,1,20141104,20140711,20140511,800.19,583.06,68.13,Topiclounge
482403431-0,Red,2XL,229.86,Jesse Hicks,61364 Bartelt Road,Belarus,0-(598)827-3396,419,Gary Gilbert,OnlineSales,XMASPromotion,89,20140220,20140416,20140516,389.06,861.51,1.66,Realblab
817399571-0,Turquoise,M,205.77,Jessica Dean,7 Prentice Circle,Bosnia and Herzegovina,8-(871)592-2148,535,Dorothy Fuller,Onsite Consultant Sales,SummerPromotion,7,20141119,20140511,20140202,2.58,774.59,78.07,Centidel
658127317-1,Green,3XL,272.59,Justin Franklin,6610 Tony Court,Cote d'Ivoire,1-(704)471-5994,380,Ralph Perkins,Telephone,SpringPromotion,15,20141103,20141115,20140818,719.94,345.25,75.11,Gabtype
946881398-3,Goldenrod,XS,433.82,Steve Garcia,03193 Sunbrook Avenue,Mongolia,4-(706)458-2385,82,Helen Brown,Telephone,EasterPromotion,97,20140311,20141101,20140908,398.85,399.8,73.31,Kazu
929996569-2,Violet,3XL,744.79,Denise Hart,16 Pennsylvania Center,Zimbabwe,0-(479)672-4440,674,Julie Tucker,Telephone,EasterPromotion,71,20141007,20140502,20141118,636.6,937.54,40.77,Tagtune
696088395-4,Pink,XS,903.75,Paul Adams,779 Bashford Crossing,Turks and Caicos Islands,2-(994)106-8636,954,Irene Hawkins,Onsite Consultant Sales,SummerPromotion,35,20140319,20140606,20140714,472.66,38.32,16.49,Youfeed
045803587-4,Teal,L,782.38,Phillip Mills,7149 Mandrake Parkway,Zimbabwe,2-(107)929-0561,116,Pamela Shaw,Order via Third Party,SpringPromotion,28,20141104,20140416,20141105,866.32,341.29,56.1,Mydo
441116867-7,Yellow,2XL,355.21,Ann Cooper,04705 Starling Street,Timor-Leste,7-(137)667-0560,402,Steve Rose,OnlineSales,ValentinesPromotion,37,20140918,20140909,20140203,526.11,198.3,95.88,Muxo
548158321-6,Khaki,XS,440.39,Clarence Hunter,45 Duke Drive,Dominican Republic,8-(457)414-6562,510,Carlos Long,Onsite Consultant Sales,SpringPromotion,67,20140203,20140801,20140411,506.38,700.74,87.62,Rhycero
326590988-3,Khaki,XS,998.54,Virginia Collins,63 Laurel Center,French Southern Territories,3-(070)343-5397,118,Gerald Williamson,Onsite Consultant Sales,AutumnPromotion,61,20140717,20140803,20140820,972.22,906.81,14.63,Dabfeed
391538625-1,Goldenrod,3XL,503.28,Charles Rivera,39 Onsgard Point,Egypt,2-(078)923-8583,536,Kathleen Roberts,Onsite Consultant Sales,BankHolidayPromotion,57,20141107,20140701,20140804,48.54,904.53,11.21,Jabbersphere
425505818-0,Violet,2XL,700.78,Robin Perkins,2 Fairview Hill,Paraguay,2-(912)982-9620,652,Harold Thomas,Order via Third Party,ValentinesPromotion,82,20141112,20140820,20140905,767.72,161.12,24.96,Mita
454632215-1,Blue,2XL,65.19,Benjamin Ruiz,17472 North Plaza,Thailand,1-(662)603-0815,915,Wayne Berry,Telephone,SummerPromotion,10,20141116,20140215,20140606,436.54,186.37,82.21,Zoonoodle
666926544-1,Teal,S,492.23,Antonio Armstrong,8186 Miller Center,Norway,5-(807)676-5232,48,Theresa Wagner,Telephone,BankHolidayPromotion,42,20140604,20140502,20140817,634.52,598.86,44.08,Thoughtbridge
042492369-6,Fuscia,M,974.99,Robert Ortiz,694 Columbus Place,United Kingdom,5-(311)312-2088,781,Thomas Johnston,OnlineSales,WinterPromotion,60,20140201,20141002,20141018,455.44,707.67,21.53,Aimbo
459429299-2,Mauv,XS,538.48,Sara Nguyen,1364 Anthes Pass,Seychelles,5-(322)810-3389,55,Donald Black,Onsite Consultant Sales,EasterPromotion,55,20140805,20140409,20140605,868.89,519.14,13.14,Trunyx
016482694-7,Violet,3XL,179.38,Annie Ramos,0961 Kenwood Center,Micronesia,8-(867)933-2438,576,John Cunningham,Telephone,SpringPromotion,82,20141013,20141011,20140602,118.82,623.72,72.27,Omba
212481427-3,Yellow,XS,604.04,Lawrence Ford,9 Nancy Parkway,Jordan,4-(408)064-4687,730,Diana Lopez,Telephone,BankHolidayPromotion,10,20140804,20141108,20140305,934.71,971.34,87.79,Realbridge
025303912-6,Orange,S,35.44,Melissa George,47 Beilfuss Terrace,Hungary,1-(877)259-7853,686,Anne Burke,Order via Third Party,SummerPromotion,95,20140403,20140420,20140604,288.18,561.34,10.01,Leexo
512450242-8,Teal,L,80.58,Jean Ruiz,01455 Warrior Alley,Croatia,8-(606)814-9186,802,Judy Dean,Onsite Consultant Sales,WinterPromotion,14,20140720,20141012,20140804,910.26,44.25,10.45,BlogXS
864424309-8,Blue,XL,659.79,Angela Rice,119 Parkside Crossing,Malta,4-(411)385-6733,659,Stephanie Banks,Onsite Consultant Sales,ValentinesPromotion,16,20141012,20140705,20141002,185.81,489.34,58.2,Jazzy
633505417-5,Teal,2XL,270.8,Scott Robinson,3 7th Avenue,Honduras,0-(425)371-6083,182,Ralph Johnston,Telephone,ValentinesPromotion,58,20140511,20140608,20140806,397.96,934.48,13.74,Realblab
